model,model_aliases,family,trouble_id,trouble_label,lcd_error_message,meaning,what_to_do,service_level_code,source_reference,source_file
HP LASERJET 3035,HP LASERJET 3035 | HP-LASERJET-3035 | HPLASERJET3035,HP LaserJet,37,Drum Error,59 Motor Error,Main motor or drive motor startup/rotation fault.,"Check motor connector, gears, toner/drum load and motor assembly.",59.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_3035.csv
HP LASERJET 3035,HP LASERJET 3035 | HP-LASERJET-3035 | HPLASERJET3035,HP LaserJet,49,Jamming,13.xx Paper Jam,"Paper jam, delayed feed, or sensor path error.","Clear path and check pickup roller, separation pad, registration/exit sensors.",13.xx,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_3035.csv
HP LASERJET 3035,HP LASERJET 3035 | HP-LASERJET-3035 | HPLASERJET3035,HP LaserJet,49,Jamming,Paper Jam / 13.xx,Paper jam or paper path sensor timing error.,"Clear jam, check pickup/separation rollers, paper size, and path sensors.",13.xx,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_3035.csv
HP LASERJET 3035,HP LASERJET 3035 | HP-LASERJET-3035 | HPLASERJET3035,HP LaserJet,58,No Power,50 Service / Fuser Error,Fuser failed to warm up or fuser temperature abnormality.,"Power-cycle after cooling; check fuser, power source, LVPS, and fuser connectors.",50.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_3035.csv
HP LASERJET 3035,HP LASERJET 3035 | HP-LASERJET-3035 | HPLASERJET3035,HP LaserJet,62,Paper Feed Problem,Manual Feed / Load Tray,Requested tray/paper size not available.,Load correct paper or change driver/app paper source and size.,,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_3035.csv
HP LASERJET 3035,HP LASERJET 3035 | HP-LASERJET-3035 | HPLASERJET3035,HP LaserJet,102,Others,57 Fan Error,Cooling fan failed or blocked.,"Inspect fan, obstruction, connector, and DC controller.",57.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_3035.csv
HP LASERJET 3035,HP LASERJET 3035 | HP-LASERJET-3035 | HPLASERJET3035,HP LaserJet,216,Scanner Problem,51 Error,Laser scanner beam detect or laser unit error.,"Check laser/scanner assembly, cable, formatter/DC controller.",51.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_3035.csv
HP LASERJET 3035,HP LASERJET 3035 | HP-LASERJET-3035 | HPLASERJET3035,HP LaserJet,216,Scanner Problem,52 Scanner Error,Laser scanner motor speed/rotation error.,Inspect laser scanner motor/cable; replace laser scanner if confirmed.,52.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_3035.csv
HP LASERJET 3035,HP LASERJET 3035 | HP-LASERJET-3035 | HPLASERJET3035,HP LaserJet,362,Network,49 Error,Firmware/formatter communication or corrupt print job error.,"Power-cycle, clear print queue, update firmware, isolate formatter/network cause.",49.xx,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_3035.csv
HP LASERJET 3035,HP LASERJET 3035 | HP-LASERJET-3035 | HPLASERJET3035,HP LaserJet,362,Network,55 Error,Engine communication/DC controller error.,Check formatter-to-engine connectors; service DC controller/formatter.,55.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_3035.csv
HP LASERJET 3035,HP LASERJET 3035 | HP-LASERJET-3035 | HPLASERJET3035,HP LaserJet,362,Network,79 Service Error,"Firmware, formatter, accessory, or network-related service error.","Power-cycle, disconnect network/accessories, update firmware, replace formatter if needed.",79.xx,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_3035.csv
HP LASERJET 3035,HP LASERJET 3035 | HP-LASERJET-3035 | HPLASERJET3035,HP LaserJet,362,Network,Memory Low / Job Too Complex,Print job is too large or communication buffer overflowed.,"Simplify job, lower resolution, use USB/direct driver, or add memory on models that support it.",20 / 21 / 22,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_3035.csv
HP LASERJET 3035,HP LASERJET 3035 | HP-LASERJET-3035 | HPLASERJET3035,HP LaserJet,469,Toner Low,Low Toner / Replace Cartridge,"Toner cartridge low, empty, or supply memory not read.",Replace cartridge; clean/reseat cartridge contacts if supply memory error appears.,10.xx / supply,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_3035.csv
HP LASERJET P1102,HP LASERJET P1102 | HP-LASERJET-P1102 | HPLASERJETP1102,HP LaserJet,30,Cover Open,Door Open,Top/front/rear door not fully closed.,Close covers; inspect cover switch/actuator.,,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_P1102.csv
HP LASERJET P1102,HP LASERJET P1102 | HP-LASERJET-P1102 | HPLASERJETP1102,HP LaserJet,37,Drum Error,59 Motor Error,Main motor or drive motor startup/rotation fault.,"Check motor connector, gears, toner/drum load and motor assembly.",59.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_P1102.csv
HP LASERJET P1102,HP LASERJET P1102 | HP-LASERJET-P1102 | HPLASERJETP1102,HP LaserJet,49,Jamming,13.xx Paper Jam,"Paper jam, delayed feed, or sensor path error.","Clear path and check pickup roller, separation pad, registration/exit sensors.",13.xx,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_P1102.csv
HP LASERJET P1102,HP LASERJET P1102 | HP-LASERJET-P1102 | HPLASERJETP1102,HP LaserJet,49,Jamming,Paper Jam / 13.xx,Paper jam or paper path sensor timing error.,"Clear jam, check pickup/separation rollers, paper size, and path sensors.",13.xx,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_P1102.csv
HP LASERJET P1102,HP LASERJET P1102 | HP-LASERJET-P1102 | HPLASERJETP1102,HP LaserJet,58,No Power,50 Service / Fuser Error,Fuser failed to warm up or fuser temperature abnormality.,"Power-cycle after cooling; check fuser, power source, LVPS, and fuser connectors.",50.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_P1102.csv
HP LASERJET P1102,HP LASERJET P1102 | HP-LASERJET-P1102 | HPLASERJETP1102,HP LaserJet,62,Paper Feed Problem,Manual Feed / Load Tray,Requested tray/paper size not available.,Load correct paper or change driver/app paper source and size.,,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_P1102.csv
HP LASERJET P1102,HP LASERJET P1102 | HP-LASERJET-P1102 | HPLASERJETP1102,HP LaserJet,102,Others,57 Fan Error,Cooling fan failed or blocked.,"Inspect fan, obstruction, connector, and DC controller.",57.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_P1102.csv
HP LASERJET P1102,HP LASERJET P1102 | HP-LASERJET-P1102 | HPLASERJETP1102,HP LaserJet,216,Scanner Problem,51 Error,Laser scanner beam detect or laser unit error.,"Check laser/scanner assembly, cable, formatter/DC controller.",51.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_P1102.csv
HP LASERJET P1102,HP LASERJET P1102 | HP-LASERJET-P1102 | HPLASERJETP1102,HP LaserJet,216,Scanner Problem,52 Scanner Error,Laser scanner motor speed/rotation error.,Inspect laser scanner motor/cable; replace laser scanner if confirmed.,52.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_P1102.csv
HP LASERJET P1102,HP LASERJET P1102 | HP-LASERJET-P1102 | HPLASERJETP1102,HP LaserJet,362,Network,49 Error,Firmware/formatter communication or corrupt print job error.,"Power-cycle, clear print queue, update firmware, isolate formatter/network cause.",49.xx,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_P1102.csv
HP LASERJET P1102,HP LASERJET P1102 | HP-LASERJET-P1102 | HPLASERJETP1102,HP LaserJet,362,Network,55 Error,Engine communication/DC controller error.,Check formatter-to-engine connectors; service DC controller/formatter.,55.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_P1102.csv
HP LASERJET P1102,HP LASERJET P1102 | HP-LASERJET-P1102 | HPLASERJETP1102,HP LaserJet,362,Network,79 Service Error,"Firmware, formatter, accessory, or network-related service error.","Power-cycle, disconnect network/accessories, update firmware, replace formatter if needed.",79.xx,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_P1102.csv
HP LASERJET P1102,HP LASERJET P1102 | HP-LASERJET-P1102 | HPLASERJETP1102,HP LaserJet,362,Network,Memory Low / Job Too Complex,Print job is too large or communication buffer overflowed.,"Simplify job, lower resolution, use USB/direct driver, or add memory on models that support it.",20 / 21 / 22,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_P1102.csv
HP LASERJET P1102,HP LASERJET P1102 | HP-LASERJET-P1102 | HPLASERJETP1102,HP LaserJet,469,Toner Low,Low Toner / Replace Cartridge,"Toner cartridge low, empty, or supply memory not read.",Replace cartridge; clean/reseat cartridge contacts if supply memory error appears.,10.xx / supply,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_LASERJET_P1102.csv
HP P1006,HP P1006 | HP-P1006 | HPP1006,HP LaserJet,30,Cover Open,Door Open,Top/front/rear door not fully closed.,Close covers; inspect cover switch/actuator.,,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1006.csv
HP P1006,HP P1006 | HP-P1006 | HPP1006,HP LaserJet,37,Drum Error,59 Motor Error,Main motor or drive motor startup/rotation fault.,"Check motor connector, gears, toner/drum load and motor assembly.",59.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1006.csv
HP P1006,HP P1006 | HP-P1006 | HPP1006,HP LaserJet,49,Jamming,13.xx Paper Jam,"Paper jam, delayed feed, or sensor path error.","Clear path and check pickup roller, separation pad, registration/exit sensors.",13.xx,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1006.csv
HP P1006,HP P1006 | HP-P1006 | HPP1006,HP LaserJet,49,Jamming,Paper Jam / 13.xx,Paper jam or paper path sensor timing error.,"Clear jam, check pickup/separation rollers, paper size, and path sensors.",13.xx,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1006.csv
HP P1006,HP P1006 | HP-P1006 | HPP1006,HP LaserJet,58,No Power,50 Service / Fuser Error,Fuser failed to warm up or fuser temperature abnormality.,"Power-cycle after cooling; check fuser, power source, LVPS, and fuser connectors.",50.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1006.csv
HP P1006,HP P1006 | HP-P1006 | HPP1006,HP LaserJet,62,Paper Feed Problem,Manual Feed / Load Tray,Requested tray/paper size not available.,Load correct paper or change driver/app paper source and size.,,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1006.csv
HP P1006,HP P1006 | HP-P1006 | HPP1006,HP LaserJet,102,Others,57 Fan Error,Cooling fan failed or blocked.,"Inspect fan, obstruction, connector, and DC controller.",57.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1006.csv
HP P1006,HP P1006 | HP-P1006 | HPP1006,HP LaserJet,216,Scanner Problem,51 Error,Laser scanner beam detect or laser unit error.,"Check laser/scanner assembly, cable, formatter/DC controller.",51.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1006.csv
HP P1006,HP P1006 | HP-P1006 | HPP1006,HP LaserJet,216,Scanner Problem,52 Scanner Error,Laser scanner motor speed/rotation error.,Inspect laser scanner motor/cable; replace laser scanner if confirmed.,52.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1006.csv
HP P1006,HP P1006 | HP-P1006 | HPP1006,HP LaserJet,362,Network,49 Error,Firmware/formatter communication or corrupt print job error.,"Power-cycle, clear print queue, update firmware, isolate formatter/network cause.",49.xx,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1006.csv
HP P1006,HP P1006 | HP-P1006 | HPP1006,HP LaserJet,362,Network,55 Error,Engine communication/DC controller error.,Check formatter-to-engine connectors; service DC controller/formatter.,55.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1006.csv
HP P1006,HP P1006 | HP-P1006 | HPP1006,HP LaserJet,362,Network,79 Service Error,"Firmware, formatter, accessory, or network-related service error.","Power-cycle, disconnect network/accessories, update firmware, replace formatter if needed.",79.xx,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1006.csv
HP P1006,HP P1006 | HP-P1006 | HPP1006,HP LaserJet,362,Network,Memory Low / Job Too Complex,Print job is too large or communication buffer overflowed.,"Simplify job, lower resolution, use USB/direct driver, or add memory on models that support it.",20 / 21 / 22,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1006.csv
HP P1006,HP P1006 | HP-P1006 | HPP1006,HP LaserJet,469,Toner Low,Low Toner / Replace Cartridge,"Toner cartridge low, empty, or supply memory not read.",Replace cartridge; clean/reseat cartridge contacts if supply memory error appears.,10.xx / supply,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1006.csv
HP P1102,HP P1102 | HP-P1102 | HPP1102,HP LaserJet,30,Cover Open,Door Open,Top/front/rear door not fully closed.,Close covers; inspect cover switch/actuator.,,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1102.csv
HP P1102,HP P1102 | HP-P1102 | HPP1102,HP LaserJet,37,Drum Error,59 Motor Error,Main motor or drive motor startup/rotation fault.,"Check motor connector, gears, toner/drum load and motor assembly.",59.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1102.csv
HP P1102,HP P1102 | HP-P1102 | HPP1102,HP LaserJet,49,Jamming,13.xx Paper Jam,"Paper jam, delayed feed, or sensor path error.","Clear path and check pickup roller, separation pad, registration/exit sensors.",13.xx,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1102.csv
HP P1102,HP P1102 | HP-P1102 | HPP1102,HP LaserJet,49,Jamming,Paper Jam / 13.xx,Paper jam or paper path sensor timing error.,"Clear jam, check pickup/separation rollers, paper size, and path sensors.",13.xx,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1102.csv
HP P1102,HP P1102 | HP-P1102 | HPP1102,HP LaserJet,58,No Power,50 Service / Fuser Error,Fuser failed to warm up or fuser temperature abnormality.,"Power-cycle after cooling; check fuser, power source, LVPS, and fuser connectors.",50.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1102.csv
HP P1102,HP P1102 | HP-P1102 | HPP1102,HP LaserJet,62,Paper Feed Problem,Manual Feed / Load Tray,Requested tray/paper size not available.,Load correct paper or change driver/app paper source and size.,,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1102.csv
HP P1102,HP P1102 | HP-P1102 | HPP1102,HP LaserJet,102,Others,57 Fan Error,Cooling fan failed or blocked.,"Inspect fan, obstruction, connector, and DC controller.",57.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1102.csv
HP P1102,HP P1102 | HP-P1102 | HPP1102,HP LaserJet,216,Scanner Problem,51 Error,Laser scanner beam detect or laser unit error.,"Check laser/scanner assembly, cable, formatter/DC controller.",51.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1102.csv
HP P1102,HP P1102 | HP-P1102 | HPP1102,HP LaserJet,216,Scanner Problem,52 Scanner Error,Laser scanner motor speed/rotation error.,Inspect laser scanner motor/cable; replace laser scanner if confirmed.,52.x,HP LaserJet service manuals and HP troubleshooting code families. | https://support.hp.com/,HP_P1102.csv
